age;height_cm;weight_kg;overall;skill_moves;pace;shooting;passing;dribbling;defending;physic
19;168;55;52;3;75;45;47;62;30;36
18;162;61;52;3;75;50;37;55;28;40
18;179;76;52;3;79;50;45;57;26;54
19;180;75;52;2;54;36;41;45;55;57
17;177;77;52;2;61;50;51;55;40;45
18;172;74;52;2;65;41;47;56;27;52
19;185;74;52;3;68;47;46;55;27;49
19;185;75;52;2;56;53;36;51;28;49
18;181;75;52;2;58;28;38;45;53;57
18;182;74;52;2;59;52;43;59;27;45
18;180;75;52;2;81;51;36;45;28;54
18;173;60;52;2;60;37;52;54;43;48
18;175;70;52;2;68;51;42;50;28;50
19;175;73;52;2;57;28;41;51;52;54
18;180;79;52;2;56;53;43;48;27;48
20;171;65;52;2;55;34;48;54;46;50
20;173;71;52;3;60;26;33;59;54;66
16;170;60;52;2;67;43;51;63;38;45
20;174;62;52;2;71;55;40;51;28;46
19;173;64;52;2;65;45;55;60;40;49
17;178;73;52;2;71;53;39;51;28;52
19;183;78;52;2;55;46;52;54;50;52
17;177;72;52;2;60;51;37;54;28;44
19;178;78;52;2;61;46;49;60;33;53
19;181;74;52;2;80;53;36;54;26;75
20;175;60;52;3;76;43;44;57;51;55
19;181;72;52;2;70;47;49;58;49;53
20;175;65;52;2;61;39;50;52;42;45
19;174;65;52;3;62;43;55;56;41;49
19;183;83;52;2;65;48;38;53;26;63
19;178;70;52;2;66;30;35;43;56;58
18;197;94;52;2;45;31;38;36;52;63
19;179;75;52;2;66;40;44;45;52;57
19;178;68;52;2;70;41;53;58;48;55
19;182;71;52;3;60;38;53;58;46;49
18;181;76;52;2;75;40;52;53;47;70
18;185;80;52;2;57;26;30;34;53;60
19;181;75;52;2;60;48;49;52;41;61
18;177;70;52;2;73;42;47;55;32;43
18;184;74;52;2;61;29;31;33;52;59
20;171;68;52;2;69;37;42;48;51;57
19;177;64;52;2;65;47;51;55;28;45
17;181;75;52;2;65;26;32;36;52;56
18;168;64;52;2;75;51;38;55;27;40
20;193;72;52;2;68;51;47;56;48;57
19;183;77;52;2;61;34;54;52;48;60
19;186;80;52;2;49;29;32;30;53;63
18;174;63;52;2;65;27;34;41;54;55
18;180;75;52;2;71;27;41;50;51;58
19;177;73;52;3;65;56;49;54;26;48
19;175;75;52;2;55;55;40;51;26;44
17;181;70;52;2;54;44;54;53;48;50
19;186;74;52;2;67;33;36;41;51;52
19;186;80;52;2;65;51;38;54;27;53
17;186;85;52;2;59;27;25;32;55;56
18;175;72;52;2;64;40;50;52;44;61
17;179;72;52;2;67;50;48;55;26;47
18;185;70;52;2;74;38;44;52;49;63
19;173;69;52;2;61;41;52;54;49;47
19;177;72;52;2;72;33;46;49;53;53
19;181;76;52;2;68;34;50;51;45;63
19;183;77;52;2;61;40;49;56;51;53
19;178;75;52;2;65;39;50;55;43;58
21;180;72;52;2;67;38;51;59;49;56
20;187;77;52;2;63;34;49;52;47;59
17;183;71;52;2;63;42;51;53;45;49
18;178;65;52;2;54;51;52;49;52;46
18;180;71;52;2;68;33;45;48;51;58
18;172;70;52;2;75;49;43;53;37;54
21;190;79;52;2;70;38;52;53;56;69
21;174;69;52;2;49;39;51;56;56;51
20;168;62;52;2;70;37;52;60;48;42
20;171;65;52;2;70;27;34;55;52;59
19;175;70;52;2;66;39;51;51;43;53
19;188;72;52;2;58;30;47;45;53;60
17;191;75;52;2;42;35;41;47;53;58
19;192;80;52;2;55;27;28;32;51;69
18;180;75;52;2;66;51;53;54;51;58
17;182;74;52;3;50;54;44;47;28;53
17;184;68;52;2;71;52;39;52;27;46
19;183;75;52;2;68;36;50;51;49;59
18;180;70;52;2;70;47;53;54;27;54
20;184;77;52;2;56;24;33;33;52;63
21;173;68;52;2;63;45;57;56;38;43
20;185;78;52;2;52;26;28;34;53;59
20;187;80;52;2;51;25;32;33;52;65
18;179;71;52;2;63;46;50;55;39;47
19;180;65;52;2;72;46;54;56;47;49
20;173;68;52;3;69;50;43;62;27;45
21;178;70;52;3;70;42;44;58;25;54
21;185;71;52;2;62;38;44;38;48;62
22;181;76;52;2;58;31;31;37;55;57
19;180;72;52;2;64;42;48;47;49;61
23;177;74;52;3;62;48;33;57;28;49
21;183;79;52;2;55;27;46;44;54;63
21;188;83;52;2;63;52;43;52;50;66
20;185;79;52;2;65;47;54;49;46;54
19;179;75;52;2;69;25;36;43;50;60
21;172;68;52;2;61;42;49;53;44;45
19;183;74;52;2;54;53;37;46;32;57
19;175;75;52;2;70;46;50;55;39;59
22;181;74;52;2;64;41;56;52;38;66
21;176;74;52;3;52;55;36;52;25;58
20;170;62;52;2;70;39;46;57;36;49
17;179;68;52;2;58;27;37;38;53;58
20;183;76;52;2;64;52;42;57;30;61
17;176;65;52;2;79;47;47;55;26;43
20;172;70;52;2;67;43;50;60;55;53
21;173;60;52;2;79;39;52;53;38;43
21;181;77;52;2;70;25;36;53;51;60
18;175;70;52;2;65;26;37;47;55;48
23;176;77;52;2;80;52;41;53;31;60
23;185;78;52;2;54;34;47;43;52;54
24;178;75;52;2;64;51;51;51;48;49
20;191;70;52;2;56;34;47;47;53;51
21;170;67;52;3;71;36;50;48;40;61
24;174;73;52;2;55;34;26;34;53;60
19;180;75;52;2;66;54;37;46;28;51
20;188;81;52;2;61;30;31;33;51;67
20;184;79;52;2;62;26;33;42;55;64
21;178;75;52;2;72;43;55;53;49;55
18;177;73;52;2;69;35;47;56;50;56
18;189;84;52;2;53;28;33;33;54;59
19;181;70;52;3;62;41;56;54;51;51
21;179;74;52;2;60;32;52;53;45;54
20;185;81;52;3;64;49;37;49;29;61
25;180;70;52;2;63;57;36;52;30;49
23;175;74;52;2;72;37;44;55;49;55
21;176;71;52;2;66;50;47;48;37;52
25;184;79;52;2;58;25;34;44;52;67
22;185;78;52;2;37;27;26;31;51;66
19;177;70;52;2;60;53;34;49;28;49
19;183;72;52;2;72;28;44;49;51;58
19;173;70;52;2;69;42;47;55;25;48
21;170;68;52;2;80;38;49;60;24;46
23;195;87;52;2;33;27;28;32;51;72
21;188;75;52;2;59;30;32;39;52;61
22;180;65;52;3;85;50;36;58;27;41
18;185;78;52;2;52;56;40;47;28;48
18;173;62;52;2;67;48;48;55;25;38
21;185;75;52;2;66;25;36;50;56;57
18;177;65;52;2;70;53;39;51;28;42
19;178;76;52;2;53;56;37;48;26;49
20;185;78;52;2;61;26;29;29;53;60
24;183;79;52;2;57;27;30;39;53;57
19;180;79;52;3;71;54;40;51;27;50
23;175;70;52;2;55;27;29;35;56;50
16;175;65;52;3;65;49;48;58;26;38
22;181;69;52;2;65;40;53;55;40;53
18;190;84;52;2;50;53;40;46;28;64
23;177;70;52;2;58;39;55;56;45;51
24;173;74;52;2;65;51;44;55;28;58
24;178;76;52;2;81;51;39;51;27;57
20;182;77;52;2;60;53;42;53;28;44
22;183;75;52;2;59;26;26;32;51;67
22;167;68;52;3;61;39;51;57;45;57
23;170;67;52;3;71;40;48;61;28;45
25;183;77;52;2;60;27;32;37;55;59
18;180;78;52;2;68;40;51;51;39;60
19;187;79;52;2;64;47;53;55;49;54
22;174;74;52;2;65;26;34;46;52;65
24;179;75;52;2;67;42;48;56;41;49
19;188;78;52;2;64;29;29;35;52;56
20;179;68;52;2;61;40;60;53;36;44
21;175;70;52;2;69;39;38;48;52;59
19;183;78;52;2;56;25;31;33;54;61
22;186;73;52;2;56;40;50;52;51;61
20;188;83;52;2;61;26;32;37;51;64
17;175;72;52;2;53;56;40;49;28;47
20;185;70;52;3;51;55;37;47;28;41
22;175;68;52;2;64;45;56;57;34;51
18;180;75;52;2;67;42;55;47;46;55
26;176;73;52;2;64;48;57;50;42;53
22;172;62;52;2;71;38;50;48;40;52
22;168;60;52;3;72;51;34;54;28;38
24;197;89;52;2;33;26;32;29;51;65
21;183;78;52;2;61;56;36;46;24;58
18;186;81;52;2;75;25;38;47;51;60
20;176;65;52;2;72;25;34;54;55;47
21;181;69;52;2;59;40;52;48;44;53
19;180;75;52;2;62;28;31;32;53;64
26;182;76;52;2;67;26;38;49;53;63
25;184;77;52;2;65;48;51;54;28;51
27;178;68;52;3;65;41;50;55;43;58
19;181;77;52;2;69;46;50;52;27;49
27;167;68;52;2;65;51;53;51;51;57
26;184;80;52;2;67;58;50;60;47;64
25;177;64;52;2;70;51;37;54;28;64
26;171;70;52;3;69;27;36;50;52;53
22;170;60;52;3;75;52;36;54;28;41
21;178;78;52;2;83;29;34;48;51;63
24;171;69;52;2;64;47;54;60;47;50
18;182;73;52;2;69;32;43;56;51;46
20;182;73;52;2;60;36;48;52;49;58
18;181;70;52;2;67;38;39;36;51;60
19;171;57;52;3;69;45;49;52;24;37
26;177;71;52;2;55;46;53;52;53;53
23;185;81;52;3;65;42;54;54;35;56
24;178;72;52;3;56;54;36;50;28;48
23;184;80;52;2;66;46;45;54;58;52
27;179;72;52;2;67;27;38;34;52;69
26;174;65;52;2;84;30;31;40;55;63
26;178;78;52;2;63;27;26;32;54;62
31;172;75;52;2;55;44;44;49;53;57
28;183;80;52;2;71;48;49;51;30;58
30;188;74;52;2;54;32;46;36;52;50
30;176;68;52;2;65;27;47;51;50;61
30;182;70;52;2;69;33;44;50;50;60
31;190;75;52;2;55;44;49;52;41;74
30;182;73;52;2;65;31;30;49;56;69
29;185;78;52;2;54;26;41;29;51;63
29;192;76;52;3;67;44;50;55;38;65
18;187;80;51;2;69;43;51;53;42;59
18;175;71;51;2;64;39;47;54;42;55
18;183;73;51;2;66;24;28;29;53;57
19;183;75;51;2;67;45;50;50;43;58
17;179;73;51;2;61;50;41;52;26;43
19;181;80;51;2;59;27;39;49;51;59
19;170;66;51;3;68;49;48;54;26;47
18;193;85;51;2;67;49;42;48;29;71
18;186;73;51;2;66;24;26;31;51;62
17;167;57;51;2;71;51;37;54;27;35
18;180;75;51;2;57;35;34;46;52;53
19;188;78;51;2;79;28;37;48;47;68
18;175;65;51;2;43;46;55;50;40;57
18;170;67;51;2;73;27;36;50;52;60
17;177;65;51;3;68;44;46;54;24;46
19;187;75;51;2;66;25;27;37;52;62
20;178;60;51;2;65;43;48;51;46;47
19;175;76;51;2;64;43;38;55;27;64
18;168;65;51;2;56;46;53;53;50;56
19;185;76;51;2;68;47;46;55;38;46
19;185;70;51;2;66;26;30;32;53;49
20;180;75;51;2;61;57;41;60;52;61
19;175;71;51;2;73;51;36;51;26;46
19;178;70;51;2;54;53;38;51;28;49
19;187;80;51;2;56;27;37;32;52;60
18;178;79;51;2;70;54;42;53;26;54
17;178;75;51;2;66;51;42;54;27;54
18;192;76;51;2;57;28;28;32;52;60
16;178;65;51;2;73;35;46;50;49;51
19;174;61;51;3;66;45;51;51;24;47
17;184;73;51;2;57;55;35;43;26;50
19;170;70;51;2;69;48;55;56;36;46
18;185;78;51;2;60;35;50;51;46;63
19;170;63;51;3;65;47;56;60;34;43
18;186;74;51;2;67;26;27;33;52;57
20;184;71;51;2;48;28;29;31;52;55
18;183;80;51;2;67;49;43;47;40;62
20;181;75;51;2;68;27;38;54;50;53
18;184;78;51;2;63;30;29;38;50;65
17;183;82;51;2;55;27;28;31;53;60
20;186;76;51;2;68;51;42;54;37;59
21;178;72;51;2;75;54;46;52;35;49
19;182;69;51;2;64;48;52;52;44;50
20;194;90;51;2;49;51;39;44;28;62
20;181;77;51;2;64;37;52;50;46;62
19;182;76;51;2;64;52;46;56;26;49
19;179;70;51;2;62;41;53;51;47;58
19;187;78;51;2;57;39;48;50;50;70
17;174;68;51;2;63;28;35;46;52;48
18;175;70;51;2;74;52;37;43;27;52
17;178;68;51;2;63;28;28;30;52;60
21;176;68;51;2;65;30;33;52;51;51
19;187;72;51;3;64;41;53;50;43;60
21;176;72;51;3;64;37;52;57;39;50
21;170;65;51;2;51;33;37;55;54;47
20;178;70;51;2;64;41;57;57;35;47
21;175;65;51;2;52;41;53;47;45;58
18;182;79;51;2;75;52;35;45;27;60
19;183;75;51;2;68;38;49;49;47;54
20;170;65;51;2;71;25;35;53;53;45
20;186;79;51;2;65;26;27;31;52;65
19;171;65;51;3;69;47;45;58;26;41
19;181;72;51;2;68;39;49;47;43;61
18;177;71;51;2;68;49;43;54;25;50
21;180;72;51;2;63;39;50;51;50;54
17;170;60;51;2;58;28;37;40;51;54
20;183;71;51;2;60;27;33;37;51;60
21;180;71;51;2;61;35;46;54;49;50
18;180;75;51;3;68;49;47;59;31;47
19;168;65;51;2;58;35;50;52;39;61
18;180;68;51;2;62;40;52;54;37;54
17;180;64;51;2;66;53;38;46;27;43
20;185;78;51;2;60;26;35;43;52;65
22;180;72;51;2;71;37;48;55;48;59
21;178;71;51;2;63;49;49;51;31;51
21;180;80;51;2;69;36;47;56;46;66
20;178;75;51;2;46;27;32;31;52;55
18;187;75;51;2;66;37;50;52;44;57
18;180;75;51;2;64;37;45;48;51;56
19;174;68;51;2;62;45;52;58;41;35
18;182;70;51;2;52;53;39;54;28;44
21;173;71;51;3;57;54;37;50;27;48
18;181;74;51;1;75;45;43;56;26;52
18;178;70;51;2;58;40;55;56;35;47
19;180;75;51;2;64;29;35;33;52;58
19;176;70;51;2;61;43;47;47;50;48
21;179;70;51;2;65;53;43;54;26;51
19;183;79;51;2;58;27;33;36;50;63
19;174;69;51;2;59;24;48;53;54;62
19;180;75;51;2;56;52;38;48;28;53
21;184;81;51;2;72;53;46;51;27;51
21;178;65;51;2;62;27;38;45;53;60
18;185;78;51;2;67;37;51;57;48;56
20;170;70;51;2;70;45;45;51;25;51
17;183;66;51;2;66;45;58;52;39;40
17;180;70;51;2;53;33;49;49;51;52
18;183;75;51;2;71;50;35;50;26;51
21;180;72;51;3;58;46;53;52;47;51
21;183;78;51;2;53;27;36;40;53;59
19;184;75;51;2;64;26;39;49;51;57
23;170;70;51;2;63;48;39;56;27;53
20;175;70;51;2;61;27;35;38;51;61
17;178;70;51;2;66;53;42;54;27;41
19;175;70;51;2;59;38;57;54;39;46
18;177;69;51;2;54;26;27;31;53;57
18;182;75;51;2;57;26;34;49;51;58
19;180;73;51;2;77;53;42;53;27;48
17;183;78;51;2;64;29;34;39;52;57
20;179;69;51;2;59;27;28;32;50;65
17;179;73;51;2;68;44;47;55;28;47
24;175;65;51;2;57;26;47;44;51;68
20;181;71;51;2;70;29;45;53;48;56
21;178;72;51;3;71;46;48;56;26;35
26;178;75;51;2;62;49;55;54;41;55
24;178;77;51;2;70;53;45;56;25;50
22;178;72;51;3;72;49;48;58;25;48
20;169;67;51;3;65;43;43;59;29;51
19;170;72;51;2;66;49;36;49;28;50
19;178;76;51;2;56;48;42;51;30;55
17;174;62;51;2;67;46;46;57;38;47
20;172;70;51;2;54;40;53;56;52;50
19;183;75;51;2;57;31;41;50;53;51
18;189;85;51;2;63;28;33;33;53;59
19;170;65;51;3;67;46;48;56;26;45
19;178;75;51;2;67;39;47;48;41;58
21;173;70;51;2;68;39;51;51;42;66
20;185;73;51;3;66;42;55;57;36;54
20;183;78;51;2;59;35;49;52;46;58
18;173;68;51;2;78;47;45;55;27;39
26;176;76;51;2;62;47;48;52;34;53
26;181;75;51;2;58;60;43;57;27;56
26;168;70;51;2;68;34;50;47;39;63
24;166;71;51;2;72;26;35;48;51;64
19;178;74;51;2;63;50;36;49;28;63
21;178;78;51;3;64;39;50;48;46;60
17;184;76;51;2;73;34;47;54;47;58
25;190;84;51;2;46;25;30;29;51;64
19;185;72;51;2;71;51;40;52;42;50
22;185;74;51;2;58;33;41;39;52;56
21;167;67;51;3;68;50;36;51;28;45
22;174;68;51;3;64;54;39;54;27;43
22;168;68;51;2;71;52;37;51;28;51
24;187;82;51;2;56;31;26;33;51;66
22;174;70;51;2;64;37;39;48;54;52
24;180;70;51;2;53;35;53;51;46;49
23;176;69;51;2;65;25;34;46;52;55
27;187;76;51;2;59;50;46;53;28;60
23;174;71;51;2;70;48;48;55;24;51
23;180;74;51;2;43;27;26;29;50;66
26;165;65;51;2;61;36;54;48;39;49
24;178;68;51;2;54;54;38;49;31;49
27;174;68;51;2;62;38;54;51;43;55
29;178;75;51;2;53;33;39;36;51;64
29;180;75;51;2;55;43;50;51;51;53
27;171;74;51;2;69;46;55;46;37;57
18;180;75;50;2;72;48;35;45;27;60
18;185;70;50;2;71;28;45;52;45;62
18;175;68;50;2;66;38;50;53;39;51
18;180;67;50;2;70;48;46;51;34;47
16;174;69;50;2;67;31;50;45;35;48
19;178;71;50;2;66;42;52;56;40;50
18;180;68;50;3;79;47;40;54;29;44
18;178;75;50;2;72;44;51;55;34;56
17;175;71;50;2;65;45;47;49;29;45
17;177;68;50;2;73;33;46;56;28;31
19;182;74;50;3;53;53;37;45;27;34
19;180;74;50;2;65;36;46;55;38;57
20;181;66;50;2;73;31;40;51;47;68
19;180;75;50;2;62;28;33;47;54;60
17;178;71;50;2;68;52;38;44;27;51
19;178;76;50;2;73;49;36;54;26;60
17;183;67;50;2;63;52;40;49;28;40
17;175;66;50;2;67;56;39;47;27;43
17;183;77;50;2;51;38;49;45;49;69
20;165;55;50;2;60;43;47;55;26;48
17;175;80;50;2;69;26;29;45;52;60
19;183;70;50;2;61;39;50;49;43;57
17;180;70;50;2;70;23;29;51;47;43
17;175;70;50;2;62;47;48;58;32;37
19;184;79;50;2;66;26;26;32;48;66
16;178;70;50;2;64;40;53;51;46;44
18;185;74;50;2;62;49;52;50;51;50
18;180;64;50;2;60;32;41;56;50;47
16;187;79;50;2;59;29;37;33;48;59
20;182;70;50;2;64;26;36;34;49;59
18;180;68;50;2;58;28;43;55;49;53
20;183;75;50;2;55;27;38;41;51;57
18;180;76;50;2;63;43;44;53;24;53
17;175;70;50;2;66;46;48;52;42;39
20;183;72;50;2;69;49;47;49;27;50
18;186;72;50;2;59;37;46;50;61;66
17;188;74;50;2;71;29;39;43;50;47
18;185;74;50;2;70;24;33;53;49;62
17;181;78;50;2;62;28;37;41;51;55
19;182;78;50;2;49;29;32;35;53;63
18;176;75;50;2;63;37;45;49;42;64
20;179;65;50;3;53;48;36;52;28;45
19;187;77;50;2;71;48;50;61;46;44
20;180;75;50;2;70;50;45;54;24;47
20;173;70;50;2;66;27;26;31;57;52
18;178;77;50;2;55;40;54;50;37;51
21;187;78;50;2;66;50;54;54;40;51
20;181;77;50;2;63;27;30;33;52;57
19;182;77;50;2;63;41;52;54;41;64
19;179;71;50;2;66;50;38;45;27;45
20;183;77;50;2;64;50;37;48;28;44
17;175;75;50;2;73;39;49;49;44;56
20;188;82;50;2;64;47;51;53;38;53
21;164;65;50;2;73;28;35;52;51;57
21;180;75;50;2;69;50;37;48;27;50
19;180;69;50;2;72;38;46;53;47;58
19;178;70;50;2;62;31;44;49;48;54
20;175;75;50;2;62;26;31;34;51;57
18;178;70;50;2;67;50;38;47;28;47
18;178;72;50;2;68;40;41;47;49;49
18;185;80;50;2;56;27;27;38;50;62
20;169;70;50;2;74;31;35;46;49;60
18;180;73;50;2;64;43;50;46;43;58
18;186;74;50;2;73;49;46;52;26;53
20;177;74;50;2;64;26;42;55;48;51
20;172;65;50;2;70;50;40;55;27;43
18;190;81;50;2;33;31;38;38;49;57
19;184;81;50;2;64;26;32;34;51;51
18;180;70;50;2;57;29;31;33;50;57
19;178;70;50;2;72;35;36;43;50;51
18;183;70;50;2;57;26;29;33;50;57
22;176;63;50;2;62;51;41;54;27;49
21;178;70;50;2;62;37;57;50;39;55
18;178;76;50;2;71;27;38;49;48;59
20;171;64;50;2;62;33;35;41;53;52
19;179;68;50;2;54;34;41;45;51;48
18;175;70;50;2;59;34;36;42;51;55
19;183;76;50;2;75;49;32;50;27;51
20;180;81;50;2;81;28;31;48;52;56
21;178;71;50;2;63;51;36;47;27;46
19;178;79;50;2;71;26;43;48;48;55
20;175;68;50;2;64;41;52;58;29;44
18;175;72;50;2;72;50;34;47;27;49
19;180;75;50;3;58;53;36;52;28;50
26;172;70;50;3;67;41;55;55;39;50
20;188;70;50;2;65;48;50;46;43;65
18;179;71;50;2;64;51;38;50;27;44
18;178;70;50;2;65;42;47;50;43;56
17;183;77;50;2;59;26;32;50;51;57
18;180;75;50;2;58;50;37;45;28;51
21;174;73;50;2;64;53;47;53;39;52
19;178;64;50;2;59;27;33;52;53;54
18;180;75;50;2;64;37;50;48;42;56
18;178;69;50;2;66;47;44;52;27;55
17;183;76;50;3;58;38;52;49;41;58
17;174;70;50;2;59;51;42;53;27;44
21;187;77;50;2;64;36;47;47;42;68
26;180;73;50;2;60;33;39;45;50;63
20;180;66;50;2;64;25;29;35;51;54
21;178;69;50;2;53;25;33;34;51;47
20;180;75;50;2;59;29;36;48;51;58
19;174;71;50;2;67;42;48;50;45;57
18;181;73;50;2;68;47;48;52;26;49
19;177;68;50;2;41;27;28;32;48;64
18;173;63;50;2;67;49;42;54;24;40
21;187;80;50;3;52;53;38;46;26;57
18;178;70;50;2;69;28;31;51;49;55
22;183;80;50;2;68;47;53;52;35;57
18;168;58;50;2;65;50;41;53;25;32
26;179;75;50;2;54;54;39;57;39;47
26;177;62;50;2;63;32;54;52;41;66
22;187;68;50;2;65;36;49;46;40;72
24;172;64;50;2;67;37;51;50;40;60
24;187;80;50;2;56;24;27;30;51;61
19;172;75;50;2;64;45;43;53;26;50
17;179;67;50;3;75;40;53;59;42;40
24;174;69;50;2;68;35;47;49;43;60
23;188;74;50;2;72;39;46;53;27;45
25;168;68;50;2;58;26;25;35;52;55
27;189;77;50;2;70;51;43;48;39;64
24;180;73;50;2;51;28;26;31;52;56
29;174;69;50;2;56;47;52;56;38;48
30;178;73;50;2;60;25;29;47;54;62
28;176;70;50;3;60;35;60;49;36;48
18;184;74;49;3;51;50;33;46;28;51
17;180;71;49;2;67;43;49;48;37;48
18;181;73;49;2;60;25;26;31;52;54
19;182;69;49;2;66;46;48;47;24;37
17;185;77;49;2;68;32;50;49;49;60
19;186;75;49;2;65;42;50;46;45;58
17;185;80;49;2;58;50;34;44;27;53
19;183;70;49;2;57;37;49;50;49;51
17;175;70;49;2;59;47;36;49;28;47
18;187;74;49;2;54;33;47;53;49;48
17;188;85;49;2;73;25;37;41;46;64
20;173;68;49;2;66;51;34;52;29;46
18;178;74;49;2;56;50;38;46;27;51
17;177;71;49;2;64;42;50;52;37;40
17;175;75;49;2;60;26;29;29;49;59
18;170;65;49;2;60;31;49;49;40;60
18;180;75;49;2;58;48;35;47;27;55
20;184;78;49;2;67;47;39;45;27;59
20;178;71;49;2;45;45;44;51;44;54
19;183;78;49;2;66;30;27;40;49;59
19;188;78;49;2;64;48;39;46;27;53
18;174;66;49;2;65;46;45;48;24;43
19;170;66;49;2;68;53;39;53;28;53
18;173;62;49;2;62;52;37;54;26;48
18;180;82;49;2;57;27;32;37;49;57
20;172;65;49;2;50;26;39;45;51;49
18;183;75;49;2;66;30;30;28;50;59
20;182;74;49;2;61;34;47;46;39;56
19;190;84;49;2;53;40;52;50;45;67
20;175;65;49;2;58;29;33;52;50;47
20;187;76;49;2;47;34;45;45;50;60
20;186;77;49;2;64;46;47;48;36;51
18;179;70;49;2;76;51;41;51;27;35
20;177;72;49;2;63;35;44;48;46;61
19;185;72;49;2;71;48;35;48;27;47
18;188;75;49;2;66;38;45;48;26;54
22;175;65;49;2;56;32;43;34;50;55
21;178;72;49;2;61;36;44;51;46;63
19;174;68;49;2;62;52;39;51;49;48
18;179;72;49;2;64;27;39;48;49;60
18;182;72;49;2;62;25;27;29;50;58
18;175;73;49;2;65;43;54;52;35;48
22;181;74;49;2;54;31;31;33;49;50
21;187;72;49;2;34;33;42;55;33;66
19;177;64;49;2;62;43;48;46;44;41
23;170;65;49;2;55;33;47;48;45;58
19;180;70;49;2;77;49;34;50;27;47
19;173;72;49;2;54;33;42;45;50;51
19;188;75;49;2;55;50;35;42;28;56
18;183;79;49;2;63;38;47;54;43;52
18;178;65;49;2;72;42;45;49;26;46
18;180;65;49;2;63;30;35;47;47;50
19;178;71;49;2;55;47;47;49;43;50
20;172;65;49;3;76;45;30;55;27;51
18;173;67;49;2;55;38;51;50;38;54
19;178;68;49;2;57;40;47;47;49;56
19;169;67;49;3;77;40;42;50;26;45
19;174;72;49;2;64;45;45;52;29;48
17;188;78;49;2;50;48;33;43;27;60
22;174;68;49;2;62;35;48;52;49;47
18;180;75;49;2;63;37;46;53;28;42
24;182;70;49;2;58;25;37;44;52;58
23;173;63;49;2;49;36;43;48;52;50
23;175;70;49;2;62;35;49;49;38;52
19;185;77;49;2;65;41;55;54;37;42
18;177;73;49;2;64;30;34;50;49;57
19;171;72;49;2;63;29;36;51;49;55
19;180;75;49;2;56;38;48;49;41;57
19;170;70;49;2;66;42;53;53;35;50
22;173;65;49;2;73;34;45;46;45;52
24;184;76;49;2;57;27;33;39;59;63
18;178;66;49;3;61;51;40;53;25;40
19;180;75;49;2;53;51;34;43;28;50
17;180;76;49;2;54;48;37;45;26;57
18;183;74;49;2;53;48;34;43;27;49
18;181;77;49;2;59;34;48;50;49;59
21;183;77;49;2;54;43;44;53;26;54
20;167;62;49;2;68;35;49;48;40;61
21;170;61;49;2;68;42;48;59;49;54
21;183;79;49;2;66;40;48;47;41;67
20;178;70;49;2;61;27;28;30;53;43
18;177;68;49;2;64;48;36;45;26;52
24;172;70;49;2;68;40;53;53;36;51
20;168;65;49;3;67;40;45;55;27;42
18;178;70;49;2;66;28;27;36;49;58
20;182;73;49;2;48;33;50;51;52;54
18;178;69;49;2;63;34;49;51;45;60
18;185;80;49;2;60;28;26;28;50;62
19;177;71;49;2;77;39;45;50;27;42
20;177;64;49;3;77;45;39;55;28;38
20;173;65;49;3;62;48;46;50;23;41
20;172;63;49;3;65;44;54;54;36;40
20;173;78;49;2;62;37;48;47;39;59
24;171;69;49;2;64;22;39;45;51;52
26;167;58;49;2;66;35;51;48;42;49
21;166;63;49;2;63;42;48;52;26;45
23;170;65;49;2;57;51;35;47;28;43
22;175;66;49;3;58;36;55;50;32;56
22;167;63;49;3;61;36;56;50;35;45
22;179;73;49;2;58;40;46;42;47;60
26;179;70;49;2;57;32;32;40;48;58
27;176;80;49;2;60;36;46;50;44;63
22;185;79;49;2;69;37;50;47;40;60
27;186;82;49;2;55;31;42;47;48;60
21;183;67;49;2;61;24;29;33;47;57
24;177;60;49;2;70;52;39;54;28;43
25;178;75;49;2;52;26;29;31;50;57
26;176;70;49;2;63;40;54;53;36;47
29;180;70;49;2;58;26;33;47;49;67
18;180;76;48;2;64;25;33;48;48;57
17;185;71;48;2;67;41;51;52;36;46
17;182;79;48;2;62;25;24;33;46;62
17;183;72;48;2;54;47;33;45;28;53
17;178;69;48;2;64;39;47;50;30;60
20;178;72;48;2;63;36;49;51;41;56
18;173;64;48;2;61;31;36;45;48;46
18;188;79;48;2;53;28;38;40;51;58
19;182;76;48;2;60;31;47;47;49;57
18;178;72;48;2;65;33;45;49;39;55
18;180;70;48;2;65;26;29;30;48;58
19;183;79;48;2;54;26;30;39;51;56
18;176;74;48;2;71;45;51;52;37;45
19;177;70;48;2;65;38;50;46;42;48
17;182;76;48;2;61;26;33;30;48;55
18;180;73;48;2;68;41;51;47;39;45
18;175;70;48;3;60;35;49;53;46;46
19;181;72;48;2;53;28;33;29;50;42
17;180;74;48;2;61;26;42;50;48;52
18;183;78;48;2;70;46;32;43;26;54
19;181;67;48;2;54;27;30;28;49;55
22;188;85;48;2;63;52;39;54;27;51
18;182;72;48;2;63;40;44;48;39;53
17;178;74;48;2;61;47;40;52;27;49
18;178;73;48;2;70;38;51;54;39;48
18;181;70;48;2;77;28;39;52;48;44
19;178;72;48;2;64;26;38;47;46;47
18;178;69;48;2;74;44;33;52;25;44
21;185;78;48;3;66;35;47;48;40;58
18;191;79;48;2;62;27;27;32;49;58
22;177;72;48;2;72;46;36;51;31;54
18;180;75;48;2;64;34;47;46;38;57
18;188;79;48;2;58;31;30;46;51;64
18;188;83;48;2;61;34;44;45;45;62
